t0,10/7/2021  19:53:35.255857
delta t,0.010000

time,Y
10/7/2021  19:53:38.415857,0.582545
10/7/2021  19:53:38.425857,0.591414
10/7/2021  19:53:38.435857,0.595684
10/7/2021  19:53:38.445857,0.595684
10/7/2021  19:53:38.455857,0.582545
10/7/2021  19:53:38.465857,0.582874
10/7/2021  19:53:38.475857,0.580246
10/7/2021  19:53:38.485857,0.575648
10/7/2021  19:53:38.495857,0.577619
10/7/2021  19:53:38.505857,0.576305
10/7/2021  19:53:38.515857,0.576962
10/7/2021  19:53:38.525857,0.577947
10/7/2021  19:53:38.535857,0.575976
10/7/2021  19:53:38.545857,0.575319
10/7/2021  19:53:38.555857,0.581232
10/7/2021  19:53:38.565857,0.585830
10/7/2021  19:53:38.575857,0.594370
10/7/2021  19:53:38.585857,0.596012
10/7/2021  19:53:38.595857,0.591085
10/7/2021  19:53:38.605857,0.583531
10/7/2021  19:53:38.615857,0.581232
10/7/2021  19:53:38.625857,0.579918
10/7/2021  19:53:38.635857,0.576962
10/7/2021  19:53:38.645857,0.575976
10/7/2021  19:53:38.655857,0.582545
10/7/2021  19:53:38.665857,0.591742
10/7/2021  19:53:38.675857,0.596012
10/7/2021  19:53:38.685857,0.593056
10/7/2021  19:53:38.695857,0.583202
10/7/2021  19:53:38.705857,0.581888
10/7/2021  19:53:38.715857,0.579261
10/7/2021  19:53:38.725857,0.574991
10/7/2021  19:53:38.735857,0.574991
10/7/2021  19:53:38.745857,0.576633
10/7/2021  19:53:38.755857,0.580575
10/7/2021  19:53:38.765857,0.578604
10/7/2021  19:53:38.775857,0.577290
10/7/2021  19:53:38.785857,0.575648
10/7/2021  19:53:38.795857,0.574991
10/7/2021  19:53:38.805857,0.576305
10/7/2021  19:53:38.815857,0.577290
10/7/2021  19:53:38.825857,0.577290
10/7/2021  19:53:38.835857,0.574662
10/7/2021  19:53:38.845857,0.575648
10/7/2021  19:53:38.855857,0.574991
10/7/2021  19:53:38.865857,0.574006
10/7/2021  19:53:38.875857,0.575319
10/7/2021  19:53:38.885857,0.575976
10/7/2021  19:53:38.895857,0.576305
10/7/2021  19:53:38.905857,0.572692
10/7/2021  19:53:38.915857,0.574662
10/7/2021  19:53:38.925857,0.574662
10/7/2021  19:53:38.935857,0.579918
10/7/2021  19:53:38.945857,0.584516
10/7/2021  19:53:38.955857,0.583859
10/7/2021  19:53:38.965857,0.593713
10/7/2021  19:53:38.975857,0.593384
10/7/2021  19:53:38.985857,0.590428
10/7/2021  19:53:38.995857,0.582217
10/7/2021  19:53:39.005857,0.580575
10/7/2021  19:53:39.015857,0.579589
10/7/2021  19:53:39.025857,0.576633
10/7/2021  19:53:39.035857,0.578932
10/7/2021  19:53:39.045857,0.575319
10/7/2021  19:53:39.055857,0.575319
10/7/2021  19:53:39.065857,0.575976
10/7/2021  19:53:39.075857,0.574662
10/7/2021  19:53:39.085857,0.573349
10/7/2021  19:53:39.095857,0.574991
10/7/2021  19:53:39.105857,0.578932
10/7/2021  19:53:39.115857,0.586487
10/7/2021  19:53:39.125857,0.592399
10/7/2021  19:53:39.135857,0.593713
10/7/2021  19:53:39.145857,0.587801
10/7/2021  19:53:39.155857,0.574334
10/7/2021  19:53:39.165857,0.573677
10/7/2021  19:53:39.175857,0.576305
10/7/2021  19:53:39.185857,0.577290
10/7/2021  19:53:39.195857,0.575319
10/7/2021  19:53:39.205857,0.576305
10/7/2021  19:53:39.215857,0.575648
10/7/2021  19:53:39.225857,0.580575
10/7/2021  19:53:39.235857,0.586158
10/7/2021  19:53:39.245857,0.591742
10/7/2021  19:53:39.255857,0.574991
10/7/2021  19:53:39.265857,0.578275
10/7/2021  19:53:39.275857,0.582874
10/7/2021  19:53:39.285857,0.589114
10/7/2021  19:53:39.295857,0.592727
10/7/2021  19:53:39.305857,0.590757
10/7/2021  19:53:39.315857,0.583859
10/7/2021  19:53:39.325857,0.582545
10/7/2021  19:53:39.335857,0.579589
10/7/2021  19:53:39.345857,0.574991
10/7/2021  19:53:39.355857,0.581560
10/7/2021  19:53:39.365857,0.579918
10/7/2021  19:53:39.375857,0.576962
10/7/2021  19:53:39.385857,0.574006
10/7/2021  19:53:39.395857,0.575319
10/7/2021  19:53:39.405857,0.574334
10/7/2021  19:53:39.415857,0.575319
10/7/2021  19:53:39.425857,0.576305
10/7/2021  19:53:39.435857,0.577290
10/7/2021  19:53:39.445857,0.574334
10/7/2021  19:53:39.455857,0.574991
10/7/2021  19:53:39.465857,0.574662
10/7/2021  19:53:39.475857,0.574334
10/7/2021  19:53:39.485857,0.575976
10/7/2021  19:53:39.495857,0.576962
10/7/2021  19:53:39.505857,0.574662
10/7/2021  19:53:39.515857,0.574991
10/7/2021  19:53:39.525857,0.574662
10/7/2021  19:53:39.535857,0.578604
10/7/2021  19:53:39.545857,0.583859
10/7/2021  19:53:39.555857,0.575319
10/7/2021  19:53:39.565857,0.573349
10/7/2021  19:53:39.575857,0.577290
10/7/2021  19:53:39.585857,0.575976
10/7/2021  19:53:39.595857,0.576962
10/7/2021  19:53:39.605857,0.574991
10/7/2021  19:53:39.615857,0.574991
10/7/2021  19:53:39.625857,0.573349
10/7/2021  19:53:39.635857,0.581560
10/7/2021  19:53:39.645857,0.588129
10/7/2021  19:53:39.655857,0.574991
10/7/2021  19:53:39.665857,0.574334
10/7/2021  19:53:39.675857,0.575976
10/7/2021  19:53:39.685857,0.577619
10/7/2021  19:53:39.695857,0.584845
10/7/2021  19:53:39.705857,0.590757
10/7/2021  19:53:39.715857,0.593056
10/7/2021  19:53:39.725857,0.591085
10/7/2021  19:53:39.735857,0.582545
10/7/2021  19:53:39.745857,0.580903
10/7/2021  19:53:39.755857,0.575319
10/7/2021  19:53:39.765857,0.574006
10/7/2021  19:53:39.775857,0.579918
10/7/2021  19:53:39.785857,0.585173
10/7/2021  19:53:39.795857,0.592071
10/7/2021  19:53:39.805857,0.596340
10/7/2021  19:53:39.815857,0.589114
10/7/2021  19:53:39.825857,0.581560
10/7/2021  19:53:39.835857,0.581232
10/7/2021  19:53:39.845857,0.579261
10/7/2021  19:53:39.855857,0.582217
10/7/2021  19:53:39.865857,0.580246
10/7/2021  19:53:39.875857,0.574991
10/7/2021  19:53:39.885857,0.575648
10/7/2021  19:53:39.895857,0.576305
10/7/2021  19:53:39.905857,0.573677
10/7/2021  19:53:39.915857,0.574662
10/7/2021  19:53:39.925857,0.575319
10/7/2021  19:53:39.935857,0.575319
10/7/2021  19:53:39.945857,0.575976
10/7/2021  19:53:39.955857,0.576305
10/7/2021  19:53:39.965857,0.579261
10/7/2021  19:53:39.975857,0.585173
10/7/2021  19:53:39.985857,0.594370
10/7/2021  19:53:39.995857,0.595684
10/7/2021  19:53:40.005857,0.591085
10/7/2021  19:53:40.015857,0.581888
10/7/2021  19:53:40.025857,0.583859
10/7/2021  19:53:40.035857,0.578604
10/7/2021  19:53:40.045857,0.574991
10/7/2021  19:53:40.055857,0.580575
10/7/2021  19:53:40.065857,0.578275
10/7/2021  19:53:40.075857,0.575976
10/7/2021  19:53:40.085857,0.574662
10/7/2021  19:53:40.095857,0.575648
10/7/2021  19:53:40.105857,0.575648
10/7/2021  19:53:40.115857,0.576633
10/7/2021  19:53:40.125857,0.575319
10/7/2021  19:53:40.135857,0.574991
10/7/2021  19:53:40.145857,0.574006
10/7/2021  19:53:40.155857,0.574334
10/7/2021  19:53:40.165857,0.575976
10/7/2021  19:53:40.175857,0.581888
10/7/2021  19:53:40.185857,0.587144
10/7/2021  19:53:40.195857,0.594698
10/7/2021  19:53:40.205857,0.592727
10/7/2021  19:53:40.215857,0.584516
10/7/2021  19:53:40.225857,0.581232
10/7/2021  19:53:40.235857,0.579261
10/7/2021  19:53:40.245857,0.574991
10/7/2021  19:53:40.255857,0.575976
10/7/2021  19:53:40.265857,0.575319
10/7/2021  19:53:40.275857,0.573349
10/7/2021  19:53:40.285857,0.574662
10/7/2021  19:53:40.295857,0.579918
10/7/2021  19:53:40.305857,0.586487
10/7/2021  19:53:40.315857,0.591742
10/7/2021  19:53:40.325857,0.594370
10/7/2021  19:53:40.335857,0.590757
10/7/2021  19:53:40.345857,0.581888
10/7/2021  19:53:40.355857,0.576305
10/7/2021  19:53:40.365857,0.574991
10/7/2021  19:53:40.375857,0.575976
10/7/2021  19:53:40.385857,0.579261
10/7/2021  19:53:40.395857,0.583202
10/7/2021  19:53:40.405857,0.591414
10/7/2021  19:53:40.415857,0.593056
10/7/2021  19:53:40.425857,0.590757
10/7/2021  19:53:40.435857,0.584188
10/7/2021  19:53:40.445857,0.581560
10/7/2021  19:53:40.455857,0.574662
10/7/2021  19:53:40.465857,0.576305
10/7/2021  19:53:40.475857,0.576962
10/7/2021  19:53:40.485857,0.574991
10/7/2021  19:53:40.495857,0.577619
10/7/2021  19:53:40.505857,0.578604
10/7/2021  19:53:40.515857,0.582545
10/7/2021  19:53:40.525857,0.590428
10/7/2021  19:53:40.535857,0.593384
10/7/2021  19:53:40.545857,0.590757
10/7/2021  19:53:40.555857,0.577290
10/7/2021  19:53:40.565857,0.575319
10/7/2021  19:53:40.575857,0.575976
10/7/2021  19:53:40.585857,0.575648
10/7/2021  19:53:40.595857,0.574662
10/7/2021  19:53:40.605857,0.575648
10/7/2021  19:53:40.615857,0.576305
10/7/2021  19:53:40.625857,0.572692
10/7/2021  19:53:40.635857,0.573020
10/7/2021  19:53:40.645857,0.574662
10/7/2021  19:53:40.655857,0.588786
10/7/2021  19:53:40.665857,0.582545
10/7/2021  19:53:40.675857,0.579918
10/7/2021  19:53:40.685857,0.574991
10/7/2021  19:53:40.695857,0.574334
10/7/2021  19:53:40.705857,0.574006
10/7/2021  19:53:40.715857,0.575319
10/7/2021  19:53:40.725857,0.575319
10/7/2021  19:53:40.735857,0.575648
10/7/2021  19:53:40.745857,0.577947
